video_id,frame_path,frame_id,sentence
video9348,./test_1k_images/video9348.jpg,video9348,women walking on the stage with different styles of dressing in a fashion show
video9242,./test_1k_images/video9242.jpg,video9242,a person drawling people on a canvas
video8014,./test_1k_images/video8014.jpg,video8014,a group of people are singing while holding coke in their hands
video8831,./test_1k_images/video8831.jpg,video8831,many persons walking inside shoping mall hall and computer shop selling displaying on screen
video7156,./test_1k_images/video7156.jpg,video7156,tom jones performing live on a television show
video9515,./test_1k_images/video9515.jpg,video9515,a boy is singing
video8118,./test_1k_images/video8118.jpg,video8118,women of a foreign nation comb their hair and perform in traditional costumes
video9838,./test_1k_images/video9838.jpg,video9838,a cartoon clip of pokemon dancing
video9350,./test_1k_images/video9350.jpg,video9350,screen showing some people talking
video7593,./test_1k_images/video7593.jpg,video7593,a group of friends are in a room talking with each other
video7613,./test_1k_images/video7613.jpg,video7613,a female journalist wearing a purple shirt and white blazer is talking on a news show next to the image of a male in a dark suit
video7834,./test_1k_images/video7834.jpg,video7834,a man in striped collared shirt discusses jobs in news room of bloomberg
video9752,./test_1k_images/video9752.jpg,video9752,a man is talking and more peoples are in the round
video9810,./test_1k_images/video9810.jpg,video9810,some women models pictures are shown as a slide show presentation and a women is talking
video8122,./test_1k_images/video8122.jpg,video8122,a fearful animation scene
video8663,./test_1k_images/video8663.jpg,video8663,gameplay footage of someone playing minecraft
video8651,./test_1k_images/video8651.jpg,video8651,a man talks about cars
video8918,./test_1k_images/video8918.jpg,video8918,a hairdresser and client speak to each other with kid voices
video9026,./test_1k_images/video9026.jpg,video9026,still photos from the 2002 movie the pianist are shown
video7586,./test_1k_images/video7586.jpg,video7586,woman playing instruments in a field for a music video
video7223,./test_1k_images/video7223.jpg,video7223,the small and large needles moving fast in a clock
video8044,./test_1k_images/video8044.jpg,video8044,a goat attacks a man and the man fights back
video8656,./test_1k_images/video8656.jpg,video8656,she used an electric blender
video8817,./test_1k_images/video8817.jpg,video8817,a football video game is shown
video7838,./test_1k_images/video7838.jpg,video7838,a guy is talking over loud music at the end of a youtube video
video8459,./test_1k_images/video8459.jpg,video8459,mario and friends play in a video game together
video9776,./test_1k_images/video9776.jpg,video9776,one micky mouse is talking to other
video9257,./test_1k_images/video9257.jpg,video9257,a man puts his phone down to be charged
video7174,./test_1k_images/video7174.jpg,video7174,a man rides a lft to the top of a mountain
video7436,./test_1k_images/video7436.jpg,video7436,a man gets shot in the face
video8869,./test_1k_images/video8869.jpg,video8869,a girl shows a pack of toy building blocks
video9603,./test_1k_images/video9603.jpg,video9603,a woman on her way out the door gets a call from a man standing in a store
video9692,./test_1k_images/video9692.jpg,video9692,a man in a suit is talking on a television economy program
video8128,./test_1k_images/video8128.jpg,video8128,a cartoon character prepares to ride a bicycle
video8317,./test_1k_images/video8317.jpg,video8317,an indian woman is applying makeup between her hair
video7164,./test_1k_images/video7164.jpg,video7164,a computer animation using the source engine
video8908,./test_1k_images/video8908.jpg,video8908,a white man in a suit talking in front of a tv about logic and law
video9798,./test_1k_images/video9798.jpg,video9798,a woman peeling vegetables in her kitchen
video7776,./test_1k_images/video7776.jpg,video7776,three soccer balls are laying in a field and then three men in black athletic cloths attempt to shoot a goal
video7111,./test_1k_images/video7111.jpg,video7111,it is the animation cartoon
video8304,./test_1k_images/video8304.jpg,video8304,a man dressed as a woman in a spanish language tv program
video9027,./test_1k_images/video9027.jpg,video9027,a group of young people are playing
video8010,./test_1k_images/video8010.jpg,video8010,lego stormtroppers are in a facility
video9679,./test_1k_images/video9679.jpg,video9679,the demonstration of mobile rack
video7592,./test_1k_images/video7592.jpg,video7592,a dark skinned couple make love in bed the man is on top and the woman s blouse is partly transparent
video8573,./test_1k_images/video8573.jpg,video8573,a video of a rock group performing one of their songs
video9818,./test_1k_images/video9818.jpg,video9818,a woman applies makeip to her eyes in double speed
video8823,./test_1k_images/video8823.jpg,video8823,men are doing wrestling
video8507,./test_1k_images/video8507.jpg,video8507,a girl doing gymnastics in the front yard
video8979,./test_1k_images/video8979.jpg,video8979,sports vine clips of basketball
video9333,./test_1k_images/video9333.jpg,video9333,barbecued cheese bacon burgers showcased
video9873,./test_1k_images/video9873.jpg,video9873,man shows how to prepare pizza
video8916,./test_1k_images/video8916.jpg,video8916,cartoons of a sponge a squid and a starfish
video8936,./test_1k_images/video8936.jpg,video8936,some girls are practicing gymnastics
video9327,./test_1k_images/video9327.jpg,video9327,men talking about and eating hot dogs
video9220,./test_1k_images/video9220.jpg,video9220,a girl is painting easter designs on nails
video8472,./test_1k_images/video8472.jpg,video8472,persons are attending a class with laptops
video8925,./test_1k_images/video8925.jpg,video8925,a band plays on a stage
video9797,./test_1k_images/video9797.jpg,video9797,a football player with a football
video8336,./test_1k_images/video8336.jpg,video8336,video of a church chior
video8828,./test_1k_images/video8828.jpg,video8828,tv show presenters speak about will smith and other actors and their respective characters
video9539,./test_1k_images/video9539.jpg,video9539,the men eat the mexican food
video7570,./test_1k_images/video7570.jpg,video7570,a very young baby is wearing a disguise and laughing
video7792,./test_1k_images/video7792.jpg,video7792,screen cast of mine craft oneline
video9277,./test_1k_images/video9277.jpg,video9277,models are walking the runway as part of a fashion show
video7564,./test_1k_images/video7564.jpg,video7564,a person juggling sticks on the summit of a snowy mountain
video8601,./test_1k_images/video8601.jpg,video8601,a man is folding pieces of paper
video8810,./test_1k_images/video8810.jpg,video8810,a woman plays guitar and sings for a televised competition
video7146,./test_1k_images/video7146.jpg,video7146,a puppy is crawling down some stairs
video8440,./test_1k_images/video8440.jpg,video8440,a man hits another man while wrestling
video7572,./test_1k_images/video7572.jpg,video7572,foreign language cooking show
video8666,./test_1k_images/video8666.jpg,video8666,a heart is shown
video9777,./test_1k_images/video9777.jpg,video9777,a student explains to his teacher about the sheep of another student
video7723,./test_1k_images/video7723.jpg,video7723,a man plays an online multiplayer game and talks about how the game works
video9689,./test_1k_images/video9689.jpg,video9689,spices being combined in a stainless steel bowl
video8320,./test_1k_images/video8320.jpg,video8320,a young girl is showing everybody how to apply make up
video7354,./test_1k_images/video7354.jpg,video7354,a man is showing the interior of a car
video8485,./test_1k_images/video8485.jpg,video8485,foreign language music video
video8690,./test_1k_images/video8690.jpg,video8690,a blonde woman is speaking and then a radio button to subscribe to her webcasts appears
video9519,./test_1k_images/video9519.jpg,video9519,boy band performs for a crowd
video7968,./test_1k_images/video7968.jpg,video7968,a foul mouthed chef demonstrates and describes a vegetable recipe
video9428,./test_1k_images/video9428.jpg,video9428,presentation of the machine and its functions while working
video9236,./test_1k_images/video9236.jpg,video9236,a man examining the length of a person s arm when opening a glove compartment
video9520,./test_1k_images/video9520.jpg,video9520,a fat guy with a tie is looking at a man
video9822,./test_1k_images/video9822.jpg,video9822,a woman is talking
video7686,./test_1k_images/video7686.jpg,video7686,a man looks up towards a cathedrals organ pipes and talks to a priest in a confessional
video9231,./test_1k_images/video9231.jpg,video9231,few barbie dolls are playing one doll puts shoe to other barbie these are used to play by a kid
video9772,./test_1k_images/video9772.jpg,video9772,some cartoon characters are moving around an area
video7902,./test_1k_images/video7902.jpg,video7902,a baby playing with a cats tail
video7823,./test_1k_images/video7823.jpg,video7823,an asian woman is talking about food
video8689,./test_1k_images/video8689.jpg,video8689,a multiplayer game of mario party is played
video8477,./test_1k_images/video8477.jpg,video8477,city limits photograph taken from high point in day time
video7699,./test_1k_images/video7699.jpg,video7699,a man with head band is demonstrating how to play ping pong
video8324,./test_1k_images/video8324.jpg,video8324,a rock band performs on stage
video9012,./test_1k_images/video9012.jpg,video9012,a trailer for a movie with a girl knocking on the wall
video8392,./test_1k_images/video8392.jpg,video8392,a girl in black color dress wearing cloth sleeping and smoking and peeping into hole displaying on screen
video7415,./test_1k_images/video7415.jpg,video7415,in the kitchen the chef is interviewed by a lady and the ingredients are kept on the table
video9812,./test_1k_images/video9812.jpg,video9812,a woman giving a photoshop tutorial
video7966,./test_1k_images/video7966.jpg,video7966,cheese is being sliced
video8456,./test_1k_images/video8456.jpg,video8456,a man talks to someone and also the camera
video7135,./test_1k_images/video7135.jpg,video7135,a man in a music video screams shut up a bunch of times
video8674,./test_1k_images/video8674.jpg,video8674,space explorers in red and silver suits float about in a black abyss filled with blue crystals
video9817,./test_1k_images/video9817.jpg,video9817,vines of sports are being played
video7370,./test_1k_images/video7370.jpg,video7370,boys and girls dancing and singing on beach
video7228,./test_1k_images/video7228.jpg,video7228,a man is sitting and playing guitar
video8650,./test_1k_images/video8650.jpg,video8650,a news convention is held
video7766,./test_1k_images/video7766.jpg,video7766,a video gamer is seen as he plays a video game
video7965,./test_1k_images/video7965.jpg,video7965,man driving in a car an talking about the car
video8685,./test_1k_images/video8685.jpg,video8685,a man prepares some food in the kitchen
video8670,./test_1k_images/video8670.jpg,video8670,a black t shirted man with a hat talking about an event
video8249,./test_1k_images/video8249.jpg,video8249,batman is beating up bane in a scene from a batman movie
video9919,./test_1k_images/video9919.jpg,video9919,a man walks towards a woman and the woman breaks a bottle to defend her belongings
video7822,./test_1k_images/video7822.jpg,video7822,many ladies and men are walking upstairs inside of a caged fence
video8345,./test_1k_images/video8345.jpg,video8345,a woman feeds another
video8497,./test_1k_images/video8497.jpg,video8497,a bus crashes into a car
video7149,./test_1k_images/video7149.jpg,video7149,a trailer for a film with words over the top
video8462,./test_1k_images/video8462.jpg,video8462,guys play minecraft
video7035,./test_1k_images/video7035.jpg,video7035,there is someone playing a game in a computer
video8342,./test_1k_images/video8342.jpg,video8342,girl in pink dress fashion model walking in ramp
video8067,./test_1k_images/video8067.jpg,video8067,guys holding cups and talking
video9226,./test_1k_images/video9226.jpg,video9226,a girl dresses up in a bright wig
video7687,./test_1k_images/video7687.jpg,video7687,a girl using her smartphone
video8798,./test_1k_images/video8798.jpg,video8798,the lighting work is going on the building
video9340,./test_1k_images/video9340.jpg,video9340,one sad one trying to comfort
video9793,./test_1k_images/video9793.jpg,video9793,interview with artist shanai twain
video9349,./test_1k_images/video9349.jpg,video9349,guy showing how to make items
video8330,./test_1k_images/video8330.jpg,video8330,a man and a woman are talking at a bus stop
video8306,./test_1k_images/video8306.jpg,video8306,tourists walking around the mount fuji visitor center
video7793,./test_1k_images/video7793.jpg,video7793,flight is shaken and the pilots trying to land the flight while they opened the air
video8671,./test_1k_images/video8671.jpg,video8671,a man is yelling on the phone
video8255,./test_1k_images/video8255.jpg,video8255,a man is playing piano
video8492,./test_1k_images/video8492.jpg,video8492,a man is very excited
video8253,./test_1k_images/video8253.jpg,video8253,vest of sports vines
video9342,./test_1k_images/video9342.jpg,video9342,the water safety teams arrives with the safety devices and water bike to save a person who had been drifted away
video7029,./test_1k_images/video7029.jpg,video7029,cartoon show for kids
video8468,./test_1k_images/video8468.jpg,video8468,someone is driving around the city in grand theft auto v
video7419,./test_1k_images/video7419.jpg,video7419,a man playing guitar and singing on the road side
video8464,./test_1k_images/video8464.jpg,video8464,the ground rules of the republican presidential debate are introduced
video8978,./test_1k_images/video8978.jpg,video8978,band performing a hard rock song about diamonds in the sky
video7464,./test_1k_images/video7464.jpg,video7464,the video shows gameplay of a car racing video game
video8654,./test_1k_images/video8654.jpg,video8654,a woman cooking an orange substance
video8808,./test_1k_images/video8808.jpg,video8808,a man talks back to a cop and handcuffs him to the table
video7378,./test_1k_images/video7378.jpg,video7378,a clip of soccer plays
video8496,./test_1k_images/video8496.jpg,video8496,a cute girl with nice headgear standing in a room is talking through a microphone
video9332,./test_1k_images/video9332.jpg,video9332,a girl plays a videogame
video9885,./test_1k_images/video9885.jpg,video9885,a movie director talking to the media men in press conference regarding his movie and hero also
video7591,./test_1k_images/video7591.jpg,video7591,a woman is giving a demonstration about pancake presentation
video8457,./test_1k_images/video8457.jpg,video8457,a man rowing a kayak is shown in slow motion
video8665,./test_1k_images/video8665.jpg,video8665,the tennis players wearing blue and red t shirts and play the tennis in the tennis court at the night time
video8792,./test_1k_images/video8792.jpg,video8792,a girl is on the voice
video7375,./test_1k_images/video7375.jpg,video7375,a man talks about the school system
video8688,./test_1k_images/video8688.jpg,video8688,a person folds a paper airplane
video7144,./test_1k_images/video7144.jpg,video7144,a group of women are rubbing oil and milk all over a woman
video8018,./test_1k_images/video8018.jpg,video8018,a young girl shopping
video8469,./test_1k_images/video8469.jpg,video8469,two parrots in a bird cage one white chick and on green adult
video8868,./test_1k_images/video8868.jpg,video8868,a young girl sits in a room and looks into a bag
video8316,./test_1k_images/video8316.jpg,video8316,a man is talking to an athlete
video7209,./test_1k_images/video7209.jpg,video7209,someone is showing a car features
video7140,./test_1k_images/video7140.jpg,video7140,someone is adding ingredients for a batter
video8241,./test_1k_images/video8241.jpg,video8241,several women in pink outfits and various other styles are standing and smiling
video9301,./test_1k_images/video9301.jpg,video9301,how to make a galaxy fighter
video7963,./test_1k_images/video7963.jpg,video7963,a machine drills holes in a section of metal piping
video8830,./test_1k_images/video8830.jpg,video8830,this is a video of a confrence
video9320,./test_1k_images/video9320.jpg,video9320,a blonde man lies on a bed with a little baby
video8331,./test_1k_images/video8331.jpg,video8331,a man teaching students in class
video7027,./test_1k_images/video7027.jpg,video7027,the man in the video is showing a brief viewing of how the movie is starting
video9450,./test_1k_images/video9450.jpg,video9450,a foreign military themed show
video9334,./test_1k_images/video9334.jpg,video9334,in game footage of a mine craft character walking up stairs
video8835,./test_1k_images/video8835.jpg,video8835,a woman serves a bowl of soup woth stuff in it
video8016,./test_1k_images/video8016.jpg,video8016,a dog and a cat are in a standoff
video8309,./test_1k_images/video8309.jpg,video8309,there is a wrestling match
video8910,./test_1k_images/video8910.jpg,video8910,adding ingredients to a pizza
video9514,./test_1k_images/video9514.jpg,video9514,inside of a toyota car with large space and safety
video9400,./test_1k_images/video9400.jpg,video9400,someone is playing a game
video9579,./test_1k_images/video9579.jpg,video9579,two men talk with children s voices
video8334,./test_1k_images/video8334.jpg,video8334,a cartoon of a dog running and howling
video7358,./test_1k_images/video7358.jpg,video7358,it is a vine compilation
video7410,./test_1k_images/video7410.jpg,video7410,vladmir putin talks on the news about the fight against terrorism
video8443,./test_1k_images/video8443.jpg,video8443,valencia vesus hokit in a wrestling match
video7345,./test_1k_images/video7345.jpg,video7345,a man is talking about making it easier for kids to learn while scenes of a school are shown
video7961,./test_1k_images/video7961.jpg,video7961,a band of singers and guitarists are performing on stage
video9343,./test_1k_images/video9343.jpg,video9343,woman is slicing the vegetables and decorating the meal
video9037,./test_1k_images/video9037.jpg,video9037,a women is sitting with her baby and two people talking about that
video7754,./test_1k_images/video7754.jpg,video7754,this is a video of a live tv show
video7217,./test_1k_images/video7217.jpg,video7217,a woman is advertising a stroller
video9237,./test_1k_images/video9237.jpg,video9237,preview for the movie insidious
video7207,./test_1k_images/video7207.jpg,video7207,young men discuss and demonstrate a video game
video7355,./test_1k_images/video7355.jpg,video7355,a hand print is outlined within the silhouette of a green dinosaur shape for a movie promotion
video8423,./test_1k_images/video8423.jpg,video8423,a female inside a white themed bathroom while someone else makes her makeup
video9204,./test_1k_images/video9204.jpg,video9204,a news reporter talks about a shooting
video9782,./test_1k_images/video9782.jpg,video9782,a man talking about a womans genital problems
video8667,./test_1k_images/video8667.jpg,video8667,music is playing and advertisements was showing
video7589,./test_1k_images/video7589.jpg,video7589,a man getting interviewed by a beach
video9404,./test_1k_images/video9404.jpg,video9404,a lady talks into a megaphone
video9698,./test_1k_images/video9698.jpg,video9698,a women is talking about the books she likes and the second favourite one is the amc the walking dead
video9682,./test_1k_images/video9682.jpg,video9682,a girl being surprised with a stuffed animal by male friend
video8341,./test_1k_images/video8341.jpg,video8341,cartoon characters are talking to a pokemon
video9246,./test_1k_images/video9246.jpg,video9246,a beautiful sceneary is shown and the sight seeing through the train is amazing and place is so lovely to watch
video7574,./test_1k_images/video7574.jpg,video7574,minecraft zombie kills player and takes heart
video8263,./test_1k_images/video8263.jpg,video8263,a man drives aroud curves through a wooden mountainside
video8498,./test_1k_images/video8498.jpg,video8498,delicious and colorful food is in the bowl
video9833,./test_1k_images/video9833.jpg,video9833,airport security figure explains requirements for transporting medicines
video8340,./test_1k_images/video8340.jpg,video8340,a man and a woman stand in a bedroom
video7179,./test_1k_images/video7179.jpg,video7179,two animated woman s are talking to eachother
video8924,./test_1k_images/video8924.jpg,video8924,a man works on a computer s motherboard
video8822,./test_1k_images/video8822.jpg,video8822,newscasters speak about a school shooting on the news program info wars
video8048,./test_1k_images/video8048.jpg,video8048,george lopez s family sits down for dinner
video7798,./test_1k_images/video7798.jpg,video7798,dogs and cats playing in a park
video7820,./test_1k_images/video7820.jpg,video7820,a guy talks about how a car s alternator wasn t working
video7560,./test_1k_images/video7560.jpg,video7560,person straightening out string of magnets and wrapping them around his finger
video8899,./test_1k_images/video8899.jpg,video8899,some people cross a street in a busy road
video9825,./test_1k_images/video9825.jpg,video9825,an intelligent man with glasses talk about certain phrenologists
video7580,./test_1k_images/video7580.jpg,video7580,a woman speaking about scifi and fantasy disasters
video9871,./test_1k_images/video9871.jpg,video9871,bearded guy in grey tshirt talking to the camera
video8442,./test_1k_images/video8442.jpg,video8442,a person covers a popular song
video9788,./test_1k_images/video9788.jpg,video9788,a woman with long white hair and dressed all in white is sailing through the sky over snow covered ground
video7565,./test_1k_images/video7565.jpg,video7565,in a kitchen a woman is chopping tomatoes in a food processor
video8025,./test_1k_images/video8025.jpg,video8025,the opeing credit to gullah grub authentic cooking
video9406,./test_1k_images/video9406.jpg,video9406,a person giving his opinion on how crowded the world is
video9359,./test_1k_images/video9359.jpg,video9359,pictures of a beach while a voice talks about a shark attack
video8339,./test_1k_images/video8339.jpg,video8339,kids in a circle play with beach ball and surf boards
video7478,./test_1k_images/video7478.jpg,video7478,a football video game is being played
video7833,./test_1k_images/video7833.jpg,video7833,a man is talking about business
video9835,./test_1k_images/video9835.jpg,video9835,the women sit at the lap top and talk to one another
video8756,./test_1k_images/video8756.jpg,video8756,a woman is dressed up in face paint
video8829,./test_1k_images/video8829.jpg,video8829,two men talk about stealing land and the bible
video9821,./test_1k_images/video9821.jpg,video9821,a man giving a presentation and showing the planet earth
video7554,./test_1k_images/video7554.jpg,video7554,a person pointing to food on a plate
video8125,./test_1k_images/video8125.jpg,video8125,a man in a flying contraption crashes in a field
video7688,./test_1k_images/video7688.jpg,video7688,one of two guys walking on a carton of eggs with bare feet
video7914,./test_1k_images/video7914.jpg,video7914,a flower and other natural scenes are displaying
video8479,./test_1k_images/video8479.jpg,video8479,a woman demonstrates how to cook chitlins
video8420,./test_1k_images/video8420.jpg,video8420,a man sits in a large black truck adjusting mirror
video8913,./test_1k_images/video8913.jpg,video8913,a video about different sports
video9802,./test_1k_images/video9802.jpg,video9802,a woman dances in the background while a guy doesn t move
video8315,./test_1k_images/video8315.jpg,video8315,three men were discussing the national football league
video9805,./test_1k_images/video9805.jpg,video9805,characters from video games are dancing to old mc donald had a farm
video7919,./test_1k_images/video7919.jpg,video7919,a character is jumping and floating in the air in a video game
video9321,./test_1k_images/video9321.jpg,video9321,penguins wander around on ice
video7215,./test_1k_images/video7215.jpg,video7215,person playing a game
video7113,./test_1k_images/video7113.jpg,video7113,a child in pink watches a white bird in an open box
video7909,./test_1k_images/video7909.jpg,video7909,a woman holding a ribbon
video7765,./test_1k_images/video7765.jpg,video7765,a person is discussing a car
video8264,./test_1k_images/video8264.jpg,video8264,women athletes taking their positions for a running race
video8672,./test_1k_images/video8672.jpg,video8672,dog is drinking milk with baby nibble bottle
video9330,./test_1k_images/video9330.jpg,video9330,a man with a guitar sings on a farm
video7977,./test_1k_images/video7977.jpg,video7977,someone is drawing pictures
video7500,./test_1k_images/video7500.jpg,video7500,a soccer team walking out on the field
video9238,./test_1k_images/video9238.jpg,video9238,a man is singing and dancing in an elevator while people watch
video8258,./test_1k_images/video8258.jpg,video8258,woman is using a baby stroller
video8321,./test_1k_images/video8321.jpg,video8321,a man is talking about something
video9251,./test_1k_images/video9251.jpg,video9251,sleeping beauty play promotion
video7024,./test_1k_images/video7024.jpg,video7024,little pet shop cat getting a bath and washed with little brush
video9832,./test_1k_images/video9832.jpg,video9832,a video game character rides around on a motorcycle
video9451,./test_1k_images/video9451.jpg,video9451,kids feeding and playing with the horse
video8836,./test_1k_images/video8836.jpg,video8836,a woman is cooking food and a man is setting a table
video7360,./test_1k_images/video7360.jpg,video7360,a woman is showing shrimp and bunch of different other ingredients in order to cook a dish
video9019,./test_1k_images/video9019.jpg,video9019,two people playing basketball and the one with a hat makes every shot
video9745,./test_1k_images/video9745.jpg,video9745,a man is wearing a cap
video8343,./test_1k_images/video8343.jpg,video8343,a man is holding a coffee mug
video8470,./test_1k_images/video8470.jpg,video8470,high school wrestling match
video8256,./test_1k_images/video8256.jpg,video8256,someone playing the game dark souls
video7900,./test_1k_images/video7900.jpg,video7900,a man talks about dna force
video9351,./test_1k_images/video9351.jpg,video9351,a man is singing on stage to a huge audience he is holding a microphone
video9335,./test_1k_images/video9335.jpg,video9335,the person is frying the prawns and fish
video7211,./test_1k_images/video7211.jpg,video7211,people share their thoughts on a boxing match
video7783,./test_1k_images/video7783.jpg,video7783,long legged woman with black clothes is walking on the scene
video7143,./test_1k_images/video7143.jpg,video7143,someone giving demo for some game
video9735,./test_1k_images/video9735.jpg,video9735,many potatoes get washed and move through machinery
video7571,./test_1k_images/video7571.jpg,video7571,a woman in black puts on blush while looking in a mirror
video8302,./test_1k_images/video8302.jpg,video8302,a man talks about kim chi to a camera
video7438,./test_1k_images/video7438.jpg,video7438,the articles of a shop is being shown
video8864,./test_1k_images/video8864.jpg,video8864,a clip from fox news on the shelby north carolina shooting
video7231,./test_1k_images/video7231.jpg,video7231,a woman introducing someone
video7970,./test_1k_images/video7970.jpg,video7970,two child playing in the house
video7898,./test_1k_images/video7898.jpg,video7898,a salad in a bowl is being filmed on a table
video9731,./test_1k_images/video9731.jpg,video9731,a woman is mixing food in a mixing bowl
video8806,./test_1k_images/video8806.jpg,video8806,someone looking at a japanese book
video7431,./test_1k_images/video7431.jpg,video7431,a man talks about the publication of a nasa technical report
video9015,./test_1k_images/video9015.jpg,video9015,several enormous juicy burgers are all stacked together
video9243,./test_1k_images/video9243.jpg,video9243,they are singing a song and playing a guitar in the stage
video7577,./test_1k_images/video7577.jpg,video7577,a girl explains about some studies showing some hands actions
video9305,./test_1k_images/video9305.jpg,video9305,a football match between usa and japan
video7176,./test_1k_images/video7176.jpg,video7176,a man is talking about space project adam
video9234,./test_1k_images/video9234.jpg,video9234,two men walking and talking about the road
video7788,./test_1k_images/video7788.jpg,video7788,two guys are wrestling in a competition
video7733,./test_1k_images/video7733.jpg,video7733,a child is singing on stage
video7169,./test_1k_images/video7169.jpg,video7169,a female nurse washes her hands and then cleans off a surface
video8914,./test_1k_images/video8914.jpg,video8914,models are walking down a short runway
video9307,./test_1k_images/video9307.jpg,video9307,the lady came their room go to the kitchen try to make their food
video7350,./test_1k_images/video7350.jpg,video7350,two snakes are shown in containers
video7544,./test_1k_images/video7544.jpg,video7544,a car goes racing down the road
video7829,./test_1k_images/video7829.jpg,video7829,someone is putting a skeleton slide on a projector
video7693,./test_1k_images/video7693.jpg,video7693,this is a jigsaw puzzle video
video7112,./test_1k_images/video7112.jpg,video7112,while other friends too try and hitting the basket another is eager to achieve his fourth successful basket in basketball
video9018,./test_1k_images/video9018.jpg,video9018,people scoring in sports videos
video8482,./test_1k_images/video8482.jpg,video8482,late night sneak peek preview
video8930,./test_1k_images/video8930.jpg,video8930,a man speaks on a a news panel
video9011,./test_1k_images/video9011.jpg,video9011,a woman in black dress and a man in a black suit sits together
video9472,./test_1k_images/video9472.jpg,video9472,a girl wearing a dress stands to the side of the screen while lyrics to a song playing in the background appear on the other side
video8816,./test_1k_images/video8816.jpg,video8816,animated cartoon character is catching the ball
video7200,./test_1k_images/video7200.jpg,video7200,a female soccer player accepts a reward while being cheered on by the crowd
video7581,./test_1k_images/video7581.jpg,video7581,lyrics are written for the song
video7973,./test_1k_images/video7973.jpg,video7973,someone is frying food
video9576,./test_1k_images/video9576.jpg,video9576,a movie scene little boys inside water flowing inside forest displaying on screen
video9535,./test_1k_images/video9535.jpg,video9535,a man is talking about a sports car he is driving
video9013,./test_1k_images/video9013.jpg,video9013,basketball highlights of players scoring
video8266,./test_1k_images/video8266.jpg,video8266,a robot is seen in a movie preview
video9811,./test_1k_images/video9811.jpg,video9811,a group of actors sit in a control room and think about their next move together
video9010,./test_1k_images/video9010.jpg,video9010,a group of zombis walking towards a very tall building with a globe in front of it
video7234,./test_1k_images/video7234.jpg,video7234,a woman flanked by two men are with a discussion
video8865,./test_1k_images/video8865.jpg,video8865,a man in a kitchen is preparing pancakes he s wearing a white shirt and has black hair
video7501,./test_1k_images/video7501.jpg,video7501,will smith has starred in a lot of movies including the movie ali
video9600,./test_1k_images/video9600.jpg,video9600,handsome man plays guitar and sings
video7061,./test_1k_images/video7061.jpg,video7061,goldfish chase each other around a blue tank to music
video9331,./test_1k_images/video9331.jpg,video9331,a man drives his car down the road
video8347,./test_1k_images/video8347.jpg,video8347,a video of someone talking about some girls
video7168,./test_1k_images/video7168.jpg,video7168,he is playing with ball
video8923,./test_1k_images/video8923.jpg,video8923,women are modeling clothes
video7827,./test_1k_images/video7827.jpg,video7827,people are walking down a street holding signs
video7598,./test_1k_images/video7598.jpg,video7598,a person is singing in a studio
video8797,./test_1k_images/video8797.jpg,video8797,guys playing minecraft
video7724,./test_1k_images/video7724.jpg,video7724,a lady describes about workout and exercises for women
video9816,./test_1k_images/video9816.jpg,video9816,a little girl talking to her and is scared
video7849,./test_1k_images/video7849.jpg,video7849,a red haired woman holds a green parrot near shelves filled with bird food
video8677,./test_1k_images/video8677.jpg,video8677,two mermaid with red hair is sitting on a rock
video8348,./test_1k_images/video8348.jpg,video8348,a woman looks after abandoned children for free in her home
video8826,./test_1k_images/video8826.jpg,video8826,lady speaking on her show
video7506,./test_1k_images/video7506.jpg,video7506,a video game car is driving recklessly
video7910,./test_1k_images/video7910.jpg,video7910,a man looks at the battery of a computer
video7710,./test_1k_images/video7710.jpg,video7710,a man playing video games
video7341,./test_1k_images/video7341.jpg,video7341,in an interview a person in advocating education among the populace
video7363,./test_1k_images/video7363.jpg,video7363,a man loads a clip into a pistol
video7206,./test_1k_images/video7206.jpg,video7206,a helicopter is shown flying in what seems to be a war zone in syria
video9338,./test_1k_images/video9338.jpg,video9338,a girl digging in the sand
video9778,./test_1k_images/video9778.jpg,video9778,a little boy singing in front of judges and crowd
video9804,./test_1k_images/video9804.jpg,video9804,a display of clips of the movie there will be blood
video7115,./test_1k_images/video7115.jpg,video7115,a man is showing off a new vehicle
video8751,./test_1k_images/video8751.jpg,video8751,a person is doing cooking show and telling the ingredients
video8077,./test_1k_images/video8077.jpg,video8077,a man playing a video game
video8834,./test_1k_images/video8834.jpg,video8834,a man is cooking in the kitchen he states he will return later to add to the dish
video9358,./test_1k_images/video9358.jpg,video9358,someone is talking about a car
video9256,./test_1k_images/video9256.jpg,video9256,a woman is making playdoh
video8323,./test_1k_images/video8323.jpg,video8323,a cat is layingon a couch and another islaying in a basket
video7216,./test_1k_images/video7216.jpg,video7216,a woman giving skin care tips
video9784,./test_1k_images/video9784.jpg,video9784,sygornie weaver pointing a gun and then running
video7152,./test_1k_images/video7152.jpg,video7152,a person is swimming in some white water rapids
video7566,./test_1k_images/video7566.jpg,video7566,a man explain why he uses edible blooms for gifts
video8252,./test_1k_images/video8252.jpg,video8252,bride standing with a old man in formal wear
video9355,./test_1k_images/video9355.jpg,video9355,a person describing a recording of a video game
video8790,./test_1k_images/video8790.jpg,video8790,two women are embracing
video7832,./test_1k_images/video7832.jpg,video7832,a man and woman looking at each other on the subway
video8319,./test_1k_images/video8319.jpg,video8319,there is a man in black is walking in to the bridge
